sample_id,time_day,VS_g_L,C_pct,H_pct,N_pct,Phenols_g_L,Cumulative_CH4_L_kg_VS,Daily_CH4_L_kg_VS,pH,VFA_mg_L,Temp_C
6,40,  8.28,27.35, 3.41, 1.79, 1.46,  143.71,    0.42,7.183,   54.22,35.07
6,41,  8.28,27.35, 3.41, 1.79, 1.46,  140.87,    0.38,7.172,   49.96,34.82
6,42,  8.28,27.35, 3.41, 1.79, 1.46,  144.48,    0.34,7.147,   45.74,34.72
6,43,  8.28,27.35, 3.41, 1.79, 1.46,  143.67,    0.30,7.257,   41.21,35.35
6,44,  8.28,27.35, 3.41, 1.79, 1.46,  143.05,    0.27,7.186,   37.11,34.68
6,45,  8.28,27.35, 3.41, 1.79, 1.46,  139.66,    0.24,7.187,   34.89,34.72
6,46,  8.28,27.35, 3.41, 1.79, 1.46,  142.12,    0.21,7.211,   31.09,35.15
7,1, 11.83,29.87, 3.55, 2.05, 0.26,   29.26,   30.39,6.902,  823.01,34.99
7,2, 11.83,29.87, 3.55, 2.05, 0.26,   36.67,    4.38,6.750,  909.71,34.96
7,3, 11.83,29.87, 3.55, 2.05, 0.26,   42.29,    4.60,6.726, 1005.71,35.19
7,4, 11.83,29.87, 3.55, 2.05, 0.26,   43.21,    4.80,6.646, 1111.55,34.65
7,5, 11.83,29.87, 3.55, 2.05, 0.26,   50.64,    4.95,6.619, 1228.51,35.23
7,6, 11.83,29.87, 3.55, 2.05, 0.26,   59.65,    5.07,6.510, 1357.41,34.56
7,7, 11.83,29.87, 3.55, 2.05, 0.26,   62.72,    5.15,6.517, 1499.99,34.89
7,8, 11.83,29.87, 3.55, 2.05, 0.26,   64.62,    5.19,6.590, 1357.00,35.17
7,9, 11.83,29.87, 3.55, 2.05, 0.26,   68.77,    5.20,6.588, 1227.38,34.38
7,10, 11.83,29.87, 3.55, 2.05, 0.26,   78.12,    5.18,6.681, 1111.08,35.33
7,11, 11.83,29.87, 3.55, 2.05, 0.26,   81.28,    5.13,6.756, 1005.36,34.71
7,12, 11.83,29.87, 3.55, 2.05, 0.26,   82.02,    5.05,6.801,  909.17,34.71
7,13, 11.83,29.87, 3.55, 2.05, 0.26,   91.20,    4.95,6.804,  823.66,34.40
7,14, 11.83,29.87, 3.55, 2.05, 0.26,   99.38,    4.84,6.802,  744.99,34.88
7,15, 11.83,29.87, 3.55, 2.05, 0.26,   99.78,    4.70,6.918,  674.00,35.13
7,16, 11.83,29.87, 3.55, 2.05, 0.26,  106.60,    4.55,6.948,  610.20,35.08
7,17, 11.83,29.87, 3.55, 2.05, 0.26,  107.27,    4.39,6.880,  551.81,35.58
7,18, 11.83,29.87, 3.55, 2.05, 0.26,  112.19,    4.22,7.010,  498.98,35.60
7,19, 11.83,29.87, 3.55, 2.05, 0.26,  117.32,    4.05,7.101,  451.24,35.27
7,20, 11.83,29.87, 3.55, 2.05, 0.26,  119.94,    3.87,6.943,  408.55,35.12
7,21, 11.83,29.87, 3.55, 2.05, 0.26,  123.46,    3.69,7.022,  370.10,35.03
7,22, 11.83,29.87, 3.55, 2.05, 0.26,  125.67,    3.51,7.060,  334.21,35.13
7,23, 11.83,29.87, 3.55, 2.05, 0.26,  131.89,    3.34,7.070,  303.29,34.98
7,24, 11.83,29.87, 3.55, 2.05, 0.26,  132.72,    3.16,7.054,  274.64,34.94
7,25, 11.83,29.87, 3.55, 2.05, 0.26,  136.55,    2.99,7.117,  246.97,35.23
7,26, 11.83,29.87, 3.55, 2.05, 0.26,  141.98,    2.82,7.111,  224.15,34.99
7,27, 11.83,29.87, 3.55, 2.05, 0.26,  142.15,    2.66,7.102,  203.49,35.06
7,28, 11.83,29.87, 3.55, 2.05, 0.26,  144.46,    2.50,7.072,  183.33,35.07
7,29, 11.83,29.87, 3.55, 2.05, 0.26,  144.49,    2.35,7.105,  166.69,34.97
7,30, 11.83,29.87, 3.55, 2.05, 0.26,  150.53,    2.21,7.142,  150.11,35.38
7,31, 11.83,29.87, 3.55, 2.05, 0.26,  152.62,    2.07,7.178,  136.08,35.60
7,32, 11.83,29.87, 3.55, 2.05, 0.26,  155.12,    1.94,7.187,  122.25,35.24
7,33, 11.83,29.87, 3.55, 2.05, 0.26,  157.42,    1.81,7.172,  111.67,34.85
7,34, 11.83,29.87, 3.55, 2.05, 0.26,  155.51,    1.70,7.215,  100.74,35.16
7,35, 11.83,29.87, 3.55, 2.05, 0.26,  157.69,    1.58,7.154,   91.06,34.57
7,36, 11.83,29.87, 3.55, 2.05, 0.26,  160.66,    1.48,7.214,   82.29,35.26
7,37, 11.83,29.87, 3.55, 2.05, 0.26,  160.67,    1.38,7.164,   74.95,34.98
7,38, 11.83,29.87, 3.55, 2.05, 0.26,  164.08,    1.28,7.173,   67.20,35.18
7,39, 11.83,29.87, 3.55, 2.05, 0.26,  165.02,    1.20,7.242,   61.36,35.38
7,40, 11.83,29.87, 3.55, 2.05, 0.26,  166.27,    1.11,7.175,   55.73,35.20
7,41, 11.83,29.87, 3.55, 2.05, 0.26,  168.77,    1.04,7.191,   50.02,34.56
7,42, 11.83,29.87, 3.55, 2.05, 0.26,  169.77,    0.96,7.198,   44.57,35.26
7,43, 11.83,29.87, 3.55, 2.05, 0.26,  168.78,    0.90,7.237,   41.68,35.12
7,44, 11.83,29.87, 3.55, 2.05, 0.26,  170.84,    0.83,7.181,   37.03,34.83
7,45, 11.83,29.87, 3.55, 2.05, 0.26,  171.52,    0.77,7.223,   33.84,35.19
7,46, 11.83,29.87, 3.55, 2.05, 0.26,  171.93,    0.72,7.166,   30.53,34.43
8,1, 10.38,29.05, 3.52, 2.44, 0.97,   13.46,   13.04,6.849,  822.69,34.77
8,2, 10.38,29.05, 3.52, 2.44, 0.97,   17.76,    4.24,6.783,  909.28,35.45
8,3, 10.38,29.05, 3.52, 2.44, 0.97,   23.30,    4.91,6.705, 1004.43,34.94
8,4, 10.38,29.05, 3.52, 2.44, 0.97,   22.20,    5.52,6.642, 1112.02,34.93
8,5, 10.38,29.05, 3.52, 2.44, 0.97,   32.69,    6.04,6.611, 1227.94,34.96
8,6, 10.38,29.05, 3.52, 2.44, 0.97,   43.26,    6.47,6.533, 1357.29,35.57
8,7, 10.38,29.05, 3.52, 2.44, 0.97,   45.18,    6.78,6.363, 1499.21,35.24
8,8, 10.38,29.05, 3.52, 2.44, 0.97,   52.20,    6.98,6.522, 1358.22,34.90
8,9, 10.38,29.05, 3.52, 2.44, 0.97,   63.16,    7.07,6.551, 1228.90,34.53
8,10, 10.38,29.05, 3.52, 2.44, 0.97,   68.36,    7.05,6.790, 1112.07,35.18
8,11, 10.38,29.05, 3.52, 2.44, 0.97,   74.29,    6.95,6.718, 1005.28,34.95
8,12, 10.38,29.05, 3.52, 2.44, 0.97,   79.45,    6.77,6.790,  909.67,34.99
8,13, 10.38,29.05, 3.52, 2.44, 0.97,   84.08,    6.53,6.736,  823.44,34.91
8,14, 10.38,29.05, 3.52, 2.44, 0.97,   94.16,    6.23,6.857,  744.93,34.77
8,15, 10.38,29.05, 3.52, 2.44, 0.97,  101.67,    5.91,6.919,  674.39,34.65
8,16, 10.38,29.05, 3.52, 2.44, 0.97,  107.63,    5.56,6.931,  610.19,34.78
8,17, 10.38,29.05, 3.52, 2.44, 0.97,  110.27,    5.20,6.949,  551.53,34.77
8,18, 10.38,29.05, 3.52, 2.44, 0.97,  119.13,    4.83,6.979,  500.05,34.75
8,19, 10.38,29.05, 3.52, 2.44, 0.97,  120.05,    4.47,6.971,  451.96,35.36
8,20, 10.38,29.05, 3.52, 2.44, 0.97,  126.92,    4.12,7.027,  408.73,35.00
8,21, 10.38,29.05, 3.52, 2.44, 0.97,  128.71,    3.77,7.086,  369.97,34.67
8,22, 10.38,29.05, 3.52, 2.44, 0.97,  130.95,    3.45,7.002,  335.17,35.08
8,23, 10.38,29.05, 3.52, 2.44, 0.97,  133.96,    3.14,7.125,  303.01,34.85
8,24, 10.38,29.05, 3.52, 2.44, 0.97,  139.50,    2.86,7.024,  274.50,34.50
8,25, 10.38,29.05, 3.52, 2.44, 0.97,  141.06,    2.59,7.081,  247.30,34.97
8,26, 10.38,29.05, 3.52, 2.44, 0.97,  142.49,    2.34,7.153,  224.48,34.65
8,27, 10.38,29.05, 3.52, 2.44, 0.97,  143.03,    2.11,7.071,  203.46,35.08
8,28, 10.38,29.05, 3.52, 2.44, 0.97,  145.15,    1.90,7.133,  183.46,35.11
8,29, 10.38,29.05, 3.52, 2.44, 0.97,  148.54,    1.71,7.160,  165.97,34.79
8,30, 10.38,29.05, 3.52, 2.44, 0.97,  151.54,    1.54,7.106,  151.66,34.63
8,31, 10.38,29.05, 3.52, 2.44, 0.97,  152.12,    1.38,7.103,  135.48,35.34
8,32, 10.38,29.05, 3.52, 2.44, 0.97,  154.55,    1.24,7.158,  123.97,34.88
8,33, 10.38,29.05, 3.52, 2.44, 0.97,  155.38,    1.11,7.141,  111.49,34.65
8,34, 10.38,29.05, 3.52, 2.44, 0.97,  158.72,    0.99,7.246,  101.31,35.21
8,35, 10.38,29.05, 3.52, 2.44, 0.97,  153.47,    0.89,7.148,   90.90,34.69
8,36, 10.38,29.05, 3.52, 2.44, 0.97,  157.93,    0.79,7.191,   82.84,35.58
8,37, 10.38,29.05, 3.52, 2.44, 0.97,  153.39,    0.71,7.188,   74.89,34.70
8,38, 10.38,29.05, 3.52, 2.44, 0.97,  156.40,    0.63,7.173,   67.10,35.20
8,39, 10.38,29.05, 3.52, 2.44, 0.97,  157.28,    0.56,7.193,   61.19,35.56
8,40, 10.38,29.05, 3.52, 2.44, 0.97,  161.68,    0.50,7.125,   55.27,35.25
8,41, 10.38,29.05, 3.52, 2.44, 0.97,  158.56,    0.45,7.156,   50.39,34.91
8,42, 10.38,29.05, 3.52, 2.44, 0.97,  162.59,    0.40,7.191,   44.86,34.90
8,43, 10.38,29.05, 3.52, 2.44, 0.97,  160.11,    0.35,7.170,   40.03,35.02
8,44, 10.38,29.05, 3.52, 2.44, 0.97,  161.43,    0.32,7.148,   37.18,35.17
8,45, 10.38,29.05, 3.52, 2.44, 0.97,  161.19,    0.28,7.150,   33.61,35.14
8,46, 10.38,29.05, 3.52, 2.44, 0.97,  159.49,    0.25,7.214,   31.23,34.88
9,1,  9.92,27.01, 3.75, 2.70, 1.14,   33.21,   30.89,6.775,  823.59,35.26
9,2,  9.92,27.01, 3.75, 2.70, 1.14,   35.16,    5.07,6.797,  909.51,34.39
9,3,  9.92,27.01, 3.75, 2.70, 1.14,   41.16,    5.31,6.680, 1005.98,34.85
9,4,  9.92,27.01, 3.75, 2.70, 1.14,   44.42,    5.49,6.557, 1111.28,34.85
9,5,  9.92,27.01, 3.75, 2.70, 1.14,   48.17,    5.61,6.645, 1227.46,35.36
9,6,  9.92,27.01, 3.75, 2.70, 1.14,   61.07,    5.66,6.500, 1356.98,34.89
9,7,  9.92,27.01, 3.75, 2.70, 1.14,   67.25,    5.66,6.601, 1499.41,35.18
9,8,  9.92,27.01, 3.75, 2.70, 1.14,   67.94,    5.61,6.567, 1357.54,34.63
9,9,  9.92,27.01, 3.75, 2.70, 1.14,   74.00,    5.51,6.621, 1227.70,34.75
9,10,  9.92,27.01, 3.75, 2.70, 1.14,   81.95,    5.38,6.693, 1110.99,35.00
9,11,  9.92,27.01, 3.75, 2.70, 1.14,   85.65,    5.21,6.784, 1005.21,35.34
9,12,  9.92,27.01, 3.75, 2.70, 1.14,   88.93,    5.02,6.770,  910.10,34.79
9,13,  9.92,27.01, 3.75, 2.70, 1.14,   89.74,    4.80,6.913,  824.04,34.84
9,14,  9.92,27.01, 3.75, 2.70, 1.14,  101.43,    4.58,6.934,  744.61,35.33
9,15,  9.92,27.01, 3.75, 2.70, 1.14,  101.96,    4.34,6.904,  673.41,34.86
9,16,  9.92,27.01, 3.75, 2.70, 1.14,  103.87,    4.10,6.858,  609.31,35.46
9,17,  9.92,27.01, 3.75, 2.70, 1.14,  113.71,    3.85,6.877,  551.20,35.33
9,18,  9.92,27.01, 3.75, 2.70, 1.14,  117.04,    3.61,6.986,  499.34,34.41
9,19,  9.92,27.01, 3.75, 2.70, 1.14,  118.57,    3.38,6.969,  451.62,34.80
9,20,  9.92,27.01, 3.75, 2.70, 1.14,  124.84,    3.15,7.026,  409.30,35.15
9,21,  9.92,27.01, 3.75, 2.70, 1.14,  123.96,    2.93,7.001,  369.35,35.44
9,22,  9.92,27.01, 3.75, 2.70, 1.14,  127.23,    2.71,6.944,  334.38,34.91
9,23,  9.92,27.01, 3.75, 2.70, 1.14,  131.61,    2.51,7.084,  303.34,35.11
9,24,  9.92,27.01, 3.75, 2.70, 1.14,  131.78,    2.32,7.130,  274.16,34.92
9,25,  9.92,27.01, 3.75, 2.70, 1.14,  133.60,    2.14,7.034,  247.22,35.23
9,26,  9.92,27.01, 3.75, 2.70, 1.14,  135.71,    1.97,7.077,  224.49,35.60
9,27,  9.92,27.01, 3.75, 2.70, 1.14,  141.24,    1.81,7.136,  202.91,34.83
9,28,  9.92,27.01, 3.75, 2.70, 1.14,  139.94,    1.66,7.121,  182.66,35.10
9,29,  9.92,27.01, 3.75, 2.70, 1.14,  141.99,    1.52,7.141,  165.62,34.58
9,30,  9.92,27.01, 3.75, 2.70, 1.14,  142.27,    1.40,7.115,  150.04,35.13
9,31,  9.92,27.01, 3.75, 2.70, 1.14,  144.59,    1.28,7.104,  136.28,34.47
9,32,  9.92,27.01, 3.75, 2.70, 1.14,  149.44,    1.17,7.182,  123.00,35.25
9,33,  9.92,27.01, 3.75, 2.70, 1.14,  149.05,    1.07,7.162,  111.61,35.30
9,34,  9.92,27.01, 3.75, 2.70, 1.14,  149.00,    0.98,7.106,  100.24,35.32
9,35,  9.92,27.01, 3.75, 2.70, 1.14,  147.38,    0.89,7.160,   90.57,34.84
9,36,  9.92,27.01, 3.75, 2.70, 1.14,  148.53,    0.81,7.162,   82.58,34.87
9,37,  9.92,27.01, 3.75, 2.70, 1.14,  149.49,    0.74,7.127,   74.42,35.46
9,38,  9.92,27.01, 3.75, 2.70, 1.14,  150.00,    0.67,7.128,   67.48,34.90
9,39,  9.92,27.01, 3.75, 2.70, 1.14,  150.70,    0.61,7.132,   61.04,35.06
9,40,  9.92,27.01, 3.75, 2.70, 1.14,  152.12,    0.56,7.261,   55.16,35.15
9,41,  9.92,27.01, 3.75, 2.70, 1.14,  155.36,    0.51,7.135,   50.73,34.79
9,42,  9.92,27.01, 3.75, 2.70, 1.14,  149.79,    0.46,7.215,   44.84,34.45
9,43,  9.92,27.01, 3.75, 2.70, 1.14,  152.14,    0.42,7.126,   41.33,34.89
9,44,  9.92,27.01, 3.75, 2.70, 1.14,  156.28,    0.38,7.159,   36.80,34.71
9,45,  9.92,27.01, 3.75, 2.70, 1.14,  155.00,    0.35,7.125,   33.73,34.32
9,46,  9.92,27.01, 3.75, 2.70, 1.14,  155.43,    0.32,7.187,   29.76,34.83
10,1,  9.72,27.80, 3.84, 2.95, 1.55,   21.99,   24.61,6.791,  823.58,34.91
10,2,  9.72,27.80, 3.84, 2.95, 1.55,   30.10,    4.10,6.736,  910.02,34.66
10,3,  9.72,27.80, 3.84, 2.95, 1.55,   31.69,    4.38,6.686, 1005.14,35.13
10,4,  9.72,27.80, 3.84, 2.95, 1.55,   37.57,    4.63,6.683, 1110.85,34.75
10,5,  9.72,27.80, 3.84, 2.95, 1.55,   41.43,    4.84,6.678, 1227.60,35.04
10,6,  9.72,27.80, 3.84, 2.95, 1.55,   46.80,    5.01,6.603, 1356.59,35.29
10,7,  9.72,27.80, 3.84, 2.95, 1.55,   50.50,    5.13,6.505, 1500.14,34.88
10,8,  9.72,27.80, 3.84, 2.95, 1.55,   55.69,    5.22,6.645, 1357.16,35.14
10,9,  9.72,27.80, 3.84, 2.95, 1.55,   64.71,    5.26,6.679, 1227.77,35.07
10,10,  9.72,27.80, 3.84, 2.95, 1.55,   68.39,    5.27,6.632, 1110.49,35.18
10,11,  9.72,27.80, 3.84, 2.95, 1.55,   74.16,    5.25,6.798, 1004.82,34.86
10,12,  9.72,27.80, 3.84, 2.95, 1.55,   81.18,    5.19,6.744,  910.17,34.83
10,13,  9.72,27.80, 3.84, 2.95, 1.55,   82.29,    5.11,6.800,  823.25,34.72
10,14,  9.72,27.80, 3.84, 2.95, 1.55,   91.29,    5.00,6.850,  744.71,35.19
10,15,  9.72,27.80, 3.84, 2.95, 1.55,   95.04,    4.87,6.916,  673.62,35.11
10,16,  9.72,27.80, 3.84, 2.95, 1.55,   98.78,    4.72,6.906,  609.39,34.78
10,17,  9.72,27.80, 3.84, 2.95, 1.55,  103.35,    4.56,6.894,  552.29,35.56
10,18,  9.72,27.80, 3.84, 2.95, 1.55,  109.68,    4.39,6.954,  499.09,35.18
10,19,  9.72,27.80, 3.84, 2.95, 1.55,  110.04,    4.21,7.070,  452.08,34.84
10,20,  9.72,27.80, 3.84, 2.95, 1.55,  116.03,    4.02,7.023,  409.31,35.02
10,21,  9.72,27.80, 3.84, 2.95, 1.55,  120.32,    3.84,6.980,  370.01,35.07
10,22,  9.72,27.80, 3.84, 2.95, 1.55,  126.16,    3.65,7.059,  334.03,35.40
10,23,  9.72,27.80, 3.84, 2.95, 1.55,  125.54,    3.46,7.012,  303.03,35.57
10,24,  9.72,27.80, 3.84, 2.95, 1.55,  127.84,    3.27,7.076,  273.61,35.05
10,25,  9.72,27.80, 3.84, 2.95, 1.55,  128.88,    3.09,7.034,  247.65,35.29
10,26,  9.72,27.80, 3.84, 2.95, 1.55,  136.49,    2.91,7.047,  225.24,34.97
10,27,  9.72,27.80, 3.84, 2.95, 1.55,  140.43,    2.74,7.072,  203.92,35.22
10,28,  9.72,27.80, 3.84, 2.95, 1.55,  140.99,    2.57,7.025,  183.30,35.16
10,29,  9.72,27.80, 3.84, 2.95, 1.55,  143.17,    2.41,7.151,  166.52,35.33
10,30,  9.72,27.80, 3.84, 2.95, 1.55,  148.13,    2.26,7.036,  150.21,34.77
10,31,  9.72,27.80, 3.84, 2.95, 1.55,  150.80,    2.12,7.139,  136.26,35.15
10,32,  9.72,27.80, 3.84, 2.95, 1.55,  150.90,    1.98,7.061,  123.61,34.94
10,33,  9.72,27.80, 3.84, 2.95, 1.55,  153.04,    1.84,7.167,  112.02,35.16
10,34,  9.72,27.80, 3.84, 2.95, 1.55,  150.64,    1.72,7.135,  100.67,34.84
10,35,  9.72,27.80, 3.84, 2.95, 1.55,  157.27,    1.60,7.113,   91.40,34.78
10,36,  9.72,27.80, 3.84, 2.95, 1.55,  156.24,    1.49,7.156,   82.75,35.00
10,37,  9.72,27.80, 3.84, 2.95, 1.55,  161.04,    1.39,7.188,   74.59,35.62
10,38,  9.72,27.80, 3.84, 2.95, 1.55,  164.53,    1.29,7.149,   67.68,35.23
10,39,  9.72,27.80, 3.84, 2.95, 1.55,  157.28,    1.20,7.112,   61.00,35.26
10,40,  9.72,27.80, 3.84, 2.95, 1.55,  160.84,    1.11,7.171,   56.00,35.16
10,41,  9.72,27.80, 3.84, 2.95, 1.55,  165.21,    1.03,7.125,   50.10,34.84
10,42,  9.72,27.80, 3.84, 2.95, 1.55,  162.47,    0.95,7.087,   44.55,35.09
10,43,  9.72,27.80, 3.84, 2.95, 1.55,  164.18,    0.88,7.095,   41.28,35.11
10,44,  9.72,27.80, 3.84, 2.95, 1.55,  166.52,    0.82,7.225,   37.23,34.58
10,45,  9.72,27.80, 3.84, 2.95, 1.55,  166.46,    0.76,7.254,   33.24,35.16
10,46,  9.72,27.80, 3.84, 2.95, 1.55,  163.71,    0.70,7.128,   30.56,35.15
11,1,  5.51,29.02, 3.94, 2.82, 0.95,   29.60,   29.00,6.895,  822.62,35.34
11,2,  5.51,29.02, 3.94, 2.82, 0.95,   36.58,    6.38,6.764,  909.77,34.48
11,3,  5.51,29.02, 3.94, 2.82, 0.95,   42.56,    6.72,6.820, 1005.85,34.65
11,4,  5.51,29.02, 3.94, 2.82, 0.95,   47.50,    6.92,6.691, 1111.00,34.81
11,5,  5.51,29.02, 3.94, 2.82, 0.95,   57.60,    6.98,6.661, 1228.74,34.67
11,6,  5.51,29.02, 3.94, 2.82, 0.95,   66.06,    6.92,6.534, 1356.56,35.35
11,7,  5.51,29.02, 3.94, 2.82, 0.95,   68.16,    6.75,6.497, 1499.77,35.12
11,8,  5.51,29.02, 3.94, 2.82, 0.95,   76.94,    6.49,6.567, 1356.75,35.25
11,9,  5.51,29.02, 3.94, 2.82, 0.95,   84.05,    6.18,6.691, 1227.76,34.77
11,10,  5.51,29.02, 3.94, 2.82, 0.95,   88.27,    5.81,6.681, 1110.77,34.74
11,11,  5.51,29.02, 3.94, 2.82, 0.95,   90.66,    5.42,6.777, 1005.06,34.83
11,12,  5.51,29.02, 3.94, 2.82, 0.95,   95.51,    5.01,6.759,  909.44,35.30
11,13,  5.51,29.02, 3.94, 2.82, 0.95,  100.65,    4.60,6.807,  823.05,34.61
11,14,  5.51,29.02, 3.94, 2.82, 0.95,  107.75,    4.20,6.798,  745.29,35.16
11,15,  5.51,29.02, 3.94, 2.82, 0.95,  110.87,    3.82,6.803,  674.00,34.67
11,16,  5.51,29.02, 3.94, 2.82, 0.95,  111.06,    3.45,6.998,  610.23,34.82
11,17,  5.51,29.02, 3.94, 2.82, 0.95,  118.88,    3.11,6.913,  551.65,35.42
11,18,  5.51,29.02, 3.94, 2.82, 0.95,  122.22,    2.79,6.924,  499.32,35.13
11,19,  5.51,29.02, 3.94, 2.82, 0.95,  124.99,    2.49,6.936,  451.58,34.94
11,20,  5.51,29.02, 3.94, 2.82, 0.95,  124.79,    2.22,7.067,  408.96,34.95
11,21,  5.51,29.02, 3.94, 2.82, 0.95,  124.83,    1.98,7.169,  369.93,35.06
11,22,  5.51,29.02, 3.94, 2.82, 0.95,  127.59,    1.75,6.989,  333.76,34.49
11,23,  5.51,29.02, 3.94, 2.82, 0.95,  130.91,    1.55,7.007,  302.39,35.04
11,24,  5.51,29.02, 3.94, 2.82, 0.95,  134.19,    1.38,7.096,  274.57,34.83
11,25,  5.51,29.02, 3.94, 2.82, 0.95,  133.22,    1.21,7.011,  248.13,34.43
11,26,  5.51,29.02, 3.94, 2.82, 0.95,  133.33,    1.07,7.097,  223.72,35.23
11,27,  5.51,29.02, 3.94, 2.82, 0.95,  134.38,    0.94,7.120,  202.82,35.11
11,28,  5.51,29.02, 3.94, 2.82, 0.95,  135.26,    0.83,7.167,  183.75,34.63
11,29,  5.51,29.02, 3.94, 2.82, 0.95,  137.57,    0.73,7.141,  166.51,34.84
11,30,  5.51,29.02, 3.94, 2.82, 0.95,  135.32,    0.64,7.154,  151.29,35.05
11,31,  5.51,29.02, 3.94, 2.82, 0.95,  141.68,    0.57,7.170,  136.49,34.95
11,32,  5.51,29.02, 3.94, 2.82, 0.95,  137.19,    0.50,7.129,  122.65,35.29
11,33,  5.51,29.02, 3.94, 2.82, 0.95,  140.65,    0.44,7.118,  111.60,34.30
11,34,  5.51,29.02, 3.94, 2.82, 0.95,  139.37,    0.38,7.090,  100.92,35.13
11,35,  5.51,29.02, 3.94, 2.82, 0.95,  136.78,    0.34,7.046,   91.83,35.36
11,36,  5.51,29.02, 3.94, 2.82, 0.95,  140.28,    0.29,7.143,   82.82,34.94
11,37,  5.51,29.02, 3.94, 2.82, 0.95,  140.31,    0.26,7.165,   74.83,35.09
11,38,  5.51,29.02, 3.94, 2.82, 0.95,  140.63,    0.23,7.235,   67.49,34.95
11,39,  5.51,29.02, 3.94, 2.82, 0.95,  140.32,    0.20,7.177,   60.31,35.25
11,40,  5.51,29.02, 3.94, 2.82, 0.95,  140.83,    0.17,7.187,   55.28,34.84
11,41,  5.51,29.02, 3.94, 2.82, 0.95,  138.93,    0.15,7.209,   49.72,34.98
11,42,  5.51,29.02, 3.94, 2.82, 0.95,  139.32,    0.13,7.176,   45.17,35.11
11,43,  5.51,29.02, 3.94, 2.82, 0.95,  139.78,    0.12,7.106,   40.79,34.50
11,44,  5.51,29.02, 3.94, 2.82, 0.95,  140.49,    0.10,7.132,   37.70,35.14
11,45,  5.51,29.02, 3.94, 2.82, 0.95,  139.36,    0.09,7.201,   33.77,35.11
11,46,  5.51,29.02, 3.94, 2.82, 0.95,  141.72,    0.08,7.162,   30.21,35.19
12,1, 14.14,28.27, 3.58, 2.94, 1.34,   14.49,   11.66,6.844,  822.89,34.98
12,2, 14.14,28.27, 3.58, 2.94, 1.34,   13.72,    3.69,6.833,  909.42,34.73
12,3, 14.14,28.27, 3.58, 2.94, 1.34,   20.40,    4.25,6.699, 1005.77,35.28
12,4, 14.14,28.27, 3.58, 2.94, 1.34,   25.58,    4.75,6.692, 1111.71,34.72
12,5, 14.14,28.27, 3.58, 2.94, 1.34,   28.25,    5.18,6.610, 1229.22,34.92
12,6, 14.14,28.27, 3.58, 2.94, 1.34,   36.24,    5.53,6.499, 1358.12,34.87
12,7, 14.14,28.27, 3.58, 2.94, 1.34,   40.03,    5.78,6.491, 1500.86,34.67
12,8, 14.14,28.27, 3.58, 2.94, 1.34,   48.59,    5.93,6.507, 1357.59,35.41
12,9, 14.14,28.27, 3.58, 2.94, 1.34,   52.58,    5.99,6.684, 1227.74,34.71
12,10, 14.14,28.27, 3.58, 2.94, 1.34,   57.62,    5.96,6.679, 1111.37,34.60
12,11, 14.14,28.27, 3.58, 2.94, 1.34,   65.89,    5.86,6.774, 1005.76,34.97
12,12, 14.14,28.27, 3.58, 2.94, 1.34,   68.73,    5.70,6.823,  909.58,35.53
12,13, 14.14,28.27, 3.58, 2.94, 1.34,   75.76,    5.49,6.858,  822.56,35.14
12,14, 14.14,28.27, 3.58, 2.94, 1.34,   85.83,    5.24,6.833,  744.61,34.50
12,15, 14.14,28.27, 3.58, 2.94, 1.34,   87.99,    4.96,6.857,  673.16,34.94
12,16, 14.14,28.27, 3.58, 2.94, 1.34,   91.41,    4.66,6.890,  610.59,34.87
12,17, 14.14,28.27, 3.58, 2.94, 1.34,   95.27,    4.35,6.952,  552.56,34.57
12,18, 14.14,28.27, 3.58, 2.94, 1.34,   96.48,    4.04,7.024,  498.91,34.93
12,19, 14.14,28.27, 3.58, 2.94, 1.34,  102.74,    3.74,6.965,  450.63,35.18
12,20, 14.14,28.27, 3.58, 2.94, 1.34,  102.75,    3.44,6.961,  408.50,34.80
12,21, 14.14,28.27, 3.58, 2.94, 1.34,  107.41,    3.16,7.040,  369.33,35.40
12,22, 14.14,28.27, 3.58, 2.94, 1.34,  109.25,    2.88,7.074,  334.93,35.76
12,23, 14.14,28.27, 3.58, 2.94, 1.34,  115.44,    2.63,7.159,  303.26,35.34
12,24, 14.14,28.27, 3.58, 2.94, 1.34,  117.70,    2.39,7.046,  274.08,34.78
12,25, 14.14,28.27, 3.58, 2.94, 1.34,  122.43,    2.16,7.108,  247.73,34.80
12,26, 14.14,28.27, 3.58, 2.94, 1.34,  119.74,    1.96,7.116,  224.90,35.18
12,27, 14.14,28.27, 3.58, 2.94, 1.34,  122.50,    1.76,7.190,  203.09,35.12
12,28, 14.14,28.27, 3.58, 2.94, 1.34,  125.22,    1.59,7.187,  183.17,34.69
12,29, 14.14,28.27, 3.58, 2.94, 1.34,  124.18,    1.43,7.146,  167.34,34.85
12,30, 14.14,28.27, 3.58, 2.94, 1.34,  129.18,    1.29,7.124,  150.84,35.01
12,31, 14.14,28.27, 3.58, 2.94, 1.34,  130.67,    1.15,7.158,  136.00,35.19
12,32, 14.14,28.27, 3.58, 2.94, 1.34,  128.63,    1.03,7.144,  122.40,34.82
12,33, 14.14,28.27, 3.58, 2.94, 1.34,  129.86,    0.93,7.114,  111.62,34.09
12,34, 14.14,28.27, 3.58, 2.94, 1.34,  129.43,    0.83,7.105,  100.84,35.26
